Date,Open,High,Low,Close,Volume
13-08-1965,1.20791788,1.210797312,1.200719168,1.202158928,207829
16-08-1965,1.202158614,1.203598374,1.183442354,1.183442354,172658
17-08-1965,1.184882283,1.194960338,1.184882283,1.189201474,155073
18-08-1965,1.189201254,1.197839373,1.184882064,1.186321735,158270
19-08-1965,1.18632159,1.193520211,1.176243713,1.177683473,174257
20-08-1965,1.177683472,1.179123143,1.170484763,1.173364282,134290
23-08-1965,1.169045738,1.169045738,1.161847288,1.166166306,158270
24-08-1965,1.169045041,1.182002348,1.169045041,1.171924472,183849
25-08-1965,1.173364829,1.196400112,1.173364829,1.187761903,161467
26-08-1965,1.193520197,1.209357023,1.193520197,1.209357023,243001
27-08-1965,1.209357262,1.209357262,1.194960192,1.20071888,185448
30-08-1965,1.203598405,1.220874906,1.203598405,1.220874906,289363
31-08-1965,1.220875624,1.228074251,1.194960902,1.205038786,478008
01-09-1965,1.205037862,1.207917381,1.186321605,1.19639957,282968
02-09-1965,1.20071922,1.220875246,1.20071922,1.215116382,222218
03-09-1965,1.225193514,1.241030335,1.225193514,1.241030335,316540
07-09-1965,1.241031221,1.245350237,1.233832597,1.238151789,250994
08-09-1965,1.238152754,1.255429272,1.233833558,1.251110077,190244
09-09-1965,1.251109585,1.259747973,1.245350718,1.245350718,282968
10-09-1965,1.245350126,1.261186957,1.24103111,1.261186957,319738
13-09-1965,1.261187281,1.284222742,1.258307936,1.281343222,398073
14-09-1965,1.28134243,1.289980811,1.269824795,1.275583744,370896
15-09-1965,1.275584583,1.287102227,1.26982563,1.27846384,284566
16-09-1965,1.287101632,1.295739839,1.287101632,1.294300079,227014
17-09-1965,1.289981604,1.289981604,1.269825575,1.289981604,292560
20-09-1965,1.2899812,1.304378271,1.285662009,1.304378271,430047
21-09-1965,1.311908811,1.323492945,1.300324677,1.3061167,260586
22-09-1965,1.306116544,1.320596731,1.304668472,1.31914866,193441
23-09-1965,1.319148039,1.332180414,1.297427857,1.298875928,36770
24-09-1965,1.298876149,1.33652459,1.294532023,1.333628535,311744
27-09-1965,1.333628428,1.392997404,1.333628428,1.388653278,511580
28-09-1965,1.378516478,1.378516478,1.356796128,1.361140251,415659
29-09-1965,1.361140441,1.381412723,1.327835877,1.365484476,784956
30-09-1965,1.364038156,1.364038156,1.355349898,1.355349898,334126
01-10-1965,1.355348503,1.361140699,1.351004379,1.353900433,641074
04-10-1965,1.353900703,1.355348774,1.337972538,1.340868592,243001
05-10-1965,1.340868136,1.365484542,1.337972083,1.36403656,353310
06-10-1965,1.36403719,1.384309305,1.353900867,1.375621319,783357
07-10-1965,1.375622199,1.375622199,1.366933942,1.366933942,153474
08-10-1965,1.366933174,1.37851748,1.35969317,1.35969317,182250
11-10-1965,1.365484463,1.378516657,1.365484463,1.368380427,211027
12-10-1965,1.368380441,1.375620617,1.362588423,1.365484476,159869
13-10-1965,1.365484286,1.369828232,1.356796128,1.361140251,159869
14-10-1965,1.359693024,1.359693024,1.332180641,1.333628535,243001
15-10-1965,1.333627838,1.342315996,1.333627838,1.33652389,190244
18-10-1965,1.336524265,1.342316372,1.332180317,1.339420319,366100
19-10-1965,1.339420419,1.346660597,1.337972436,1.343764544,212626
20-10-1965,1.343764124,1.3582443,1.342316053,1.3582443,393277
21-10-1965,1.358244557,1.365484735,1.346660431,1.353900433,243001
22-10-1965,1.362588489,1.375620684,1.362588489,1.36403656,329330
25-10-1965,1.364036752,1.369828682,1.353900433,1.353900433,193441
26-10-1965,1.353900242,1.36403656,1.346660242,1.36403656,254191
27-10-1965,1.36403656,1.366932436,1.362588489,1.36403656,183849
28-10-1965,1.364037008,1.375621136,1.359692883,1.369828939,151875
29-10-1965,1.369828939,1.377069119,1.366932885,1.369828939,166264
01-11-1965,1.369828423,1.372724476,1.3582443,1.3582443,167862
03-11-1965,1.358245098,1.362589224,1.351004918,1.35969317,191843
04-11-1965,1.35969237,1.364036494,1.343764124,1.3582443,374093
05-11-1965,1.358243941,1.359692011,1.349555961,1.351003766,126296
08-11-1965,1.351004649,1.353900703,1.336524467,1.340868592,211027
09-11-1965,1.336523747,1.336523747,1.31769945,1.320595503,268580
10-11-1965,1.330732246,1.343764443,1.330732246,1.339420319,171060
11-11-1965,1.339419654,1.351003775,1.332179656,1.349555969,171060
12-11-1965,1.349557962,1.356797971,1.343765761,1.355349898,262185
15-11-1965,1.355348653,1.355348653,1.327836275,1.327836275,177454
16-11-1965,1.327835821,1.339419943,1.326387838,1.33652389,182250
17-11-1965,1.337972163,1.349556464,1.337972163,1.34521234,126296
18-11-1965,1.342316456,1.342316456,1.322044168,1.327836275,302152
19-11-1965,1.327836275,1.330732329,1.310460041,1.327836275,346915
22-11-1965,1.327836908,1.32928498,1.314804792,1.314804792,196639
23-11-1965,1.314804508,1.322044512,1.314804508,1.317700386,147079
24-11-1965,1.317700834,1.320596889,1.303220645,1.3061167,318139
26-11-1965,1.306115329,1.320595503,1.304667259,1.320595503,553146
29-11-1965,1.323491895,1.332180143,1.323491895,1.324939966,180652
30-11-1965,1.320596441,1.320596441,1.311908365,1.317700386,206231
01-12-1965,1.317700386,1.322044512,1.311908365,1.317700386,265382
02-12-1965,1.317699653,1.329283953,1.311907635,1.329283953,284566
03-12-1965,1.329284363,1.330732346,1.323492167,1.330732346,155073
06-12-1965,1.324940858,1.324940858,1.306116544,1.31914866,501988
07-12-1965,1.326720745,1.339827933,1.322351949,1.336915255,294159
08-12-1965,1.334002661,1.334002661,1.320895649,1.328177214,334126
09-12-1965,1.328176873,1.332545935,1.304875624,1.322351694,329330
10-12-1965,1.320896313,1.320896313,1.306332999,1.316527247,281369
13-12-1965,1.317982632,1.32672049,1.317982632,1.322351694,252593
14-12-1965,1.322351318,1.332545556,1.320894935,1.329632878,321336
15-12-1965,1.329632878,1.331089173,1.317982257,1.329632878,282968
16-12-1965,1.329633517,1.335458875,1.326720749,1.335458875,252593
17-12-1965,1.328177241,1.328177241,1.310701255,1.319439292,308547
20-12-1965,1.319439292,1.323808355,1.304875985,1.319439292,219020
21-12-1965,1.319439207,1.319439207,1.312157465,1.317982912,135888
22-12-1965,1.317983168,1.335459156,1.317983168,1.331090093,223816
23-12-1965,1.339828462,1.354391773,1.339828462,1.348566413,375692
27-12-1965,1.348566179,1.351478858,1.344197115,1.347109795,207829
28-12-1965,1.347109514,1.357304023,1.33982795,1.351478577,263784
29-12-1965,1.351478871,1.361673117,1.351478871,1.361673117,158270
30-12-1965,1.366042456,1.386431217,1.366042456,1.386431217,279770
31-12-1965,1.386431947,1.393713518,1.370412242,1.374781132,327731
03-01-1966,1.373323924,1.373323924,1.357304319,1.361673117,179053
04-01-1966,1.361673117,1.37769281,1.358760437,1.361673117,246198
05-01-1966,1.366041734,1.380605038,1.366041734,1.37186718,274974
06-01-1966,1.37914896,1.393712266,1.37914896,1.389343381,290961
07-01-1966,1.389344704,1.395169979,1.387888407,1.393713593,217422
10-01-1966,1.393712799,1.398081863,1.390800118,1.390800118,383685
11-01-1966,1.389343381,1.389343381,1.37914896,1.389343381,249395
12-01-1966,1.389343578,1.396625143,1.376236476,1.383518219,250994
13-01-1966,1.383517544,1.384973839,1.357303619,1.357303619,193441
14-01-1966,1.360215743,1.370410158,1.360215743,1.364584804,207829
17-01-1966,1.364586385,1.366042681,1.348566686,1.355848432,203033
18-01-1966,1.357303619,1.368954243,1.357303619,1.357303619,190244
19-01-1966,1.357304378,1.364585944,1.352935314,1.352935314,212626
20-01-1966,1.352936113,1.36167398,1.351479728,1.354392409,258987
21-01-1966,1.354390556,1.371866621,1.352934262,1.368953943,206231
24-01-1966,1.368954027,1.368954027,1.357303406,1.358759522,196639
25-01-1966,1.358759439,1.368953943,1.355846939,1.368953943,187046
26-01-1966,1.368953864,1.377691718,1.360215743,1.364584804,295757
27-01-1966,1.364585587,1.370410945,1.348565898,1.351478577,324534
28-01-1966,1.351479565,1.355848631,1.331090798,1.334003568,255790
31-01-1966,1.334002576,1.342740435,1.334002576,1.336915255,129494
01-02-1966,1.335458762,1.335458762,1.301963091,1.301963091,231810
02-02-1966,1.30196402,1.325265288,1.288857001,1.325265288,433244
03-02-1966,1.325265288,1.338372396,1.323809081,1.325265288,270178
04-02-1966,1.325264539,1.328177218,1.313613911,1.326720834,206231
07-02-1966,1.326719775,1.335457894,1.316525539,1.320894599,201435
08-02-1966,1.317982993,1.317982993,1.303419686,1.310701251,230211
09-02-1966,1.310701042,1.319439078,1.296137649,1.300506711,359705
10-02-1966,1.300506711,1.307788452,1.29322497,1.300506711,382086
11-02-1966,1.300506411,1.309244356,1.287399493,1.290312171,255790
14-02-1966,1.290313104,1.301963736,1.290313104,1.296138287,332527
15-02-1966,1.296138199,1.309245214,1.296138199,1.304876328,463620
16-02-1966,1.304876701,1.325265288,1.304876701,1.325265288,369297
17-02-1966,1.32526428,1.329633342,1.317982717,1.323808074,254191
18-02-1966,1.323808993,1.329634265,1.313614567,1.316527247,231810
21-02-1966,1.310701506,1.310701506,1.281574797,1.287400246,434843
23-02-1966,1.287400424,1.296138287,1.275749615,1.296138287,375692
24-02-1966,1.293224393,1.293224393,1.281573772,1.281573772,314942
25-02-1966,1.284486771,1.296137394,1.284486771,1.284486771,241402
28-02-1966,1.28448687,1.291768699,1.265554506,1.269923568,358106
01-03-1966,1.267011127,1.267011127,1.253904116,1.259729385,468416
02-03-1966,1.259730252,1.268468383,1.250992298,1.250992298,380488
03-03-1966,1.250991518,1.267011208,1.249535134,1.262642145,605903
04-03-1966,1.262642145,1.277205452,1.255360581,1.262642145,348514
07-03-1966,1.258274355,1.258274355,1.236429287,1.240798354,388481
08-03-1966,1.24841592,1.271860248,1.245485268,1.270394921,438041
09-03-1966,1.270396426,1.286514499,1.260139577,1.273326993,198237
10-03-1966,1.277722001,1.287978933,1.277722001,1.277722001,351711
11-03-1966,1.279188127,1.298236764,1.279188127,1.285049081,466817
14-03-1966,1.277722547,1.277722547,1.255743347,1.257208586,246198
15-03-1966,1.25720781,1.264534354,1.255742572,1.264534354,281369
16-03-1966,1.265999986,1.280652722,1.265999986,1.276256919,322935
17-03-1966,1.276257309,1.289444722,1.273326654,1.287979484,243001
18-03-1966,1.287978417,1.293839544,1.282117379,1.28651309,273376
21-03-1966,1.286513518,1.29090941,1.277721914,1.29090941,238205
22-03-1966,1.29090941,1.308492707,1.29090941,1.29090941,303751
23-03-1966,1.285048879,1.285048879,1.273326705,1.283583641,255790
24-03-1966,1.283583842,1.29384087,1.280653365,1.285049081,321336
25-03-1966,1.285047764,1.292374217,1.282117379,1.28651309,326132
28-03-1966,1.28944388,1.301166046,1.28944388,1.296770334,250994
29-03-1966,1.296771093,1.299701748,1.286514069,1.293840528,258987
30-03-1966,1.286514207,1.286514207,1.280653164,1.283583641,207829
31-03-1966,1.283583641,1.295305995,1.282118492,1.283583641,332527
01-04-1966,1.283582527,1.287978417,1.277721489,1.28651309,278172
04-04-1966,1.286513763,1.289444328,1.273326265,1.276256919,231810
05-04-1966,1.276256919,1.279187484,1.268930372,1.276256919,326132
06-04-1966,1.276256137,1.276256137,1.261603321,1.270394921,375692
07-04-1966,1.270395657,1.283583154,1.26893033,1.279187441,334126
11-04-1966,1.279188133,1.280653372,1.271861672,1.271861672,225415
12-04-1966,1.271861672,1.279188133,1.267465778,1.271861672,243001
13-04-1966,1.271860829,1.28211785,1.268930175,1.280652523,190244
14-04-1966,1.280653026,1.293840528,1.279187788,1.293840528,268580
15-04-1966,1.293839645,1.301165921,1.290909082,1.298235536,525968
18-04-1966,1.296770502,1.296770502,1.287978809,1.292374611,343718
19-04-1966,1.292374954,1.312888911,1.280652783,1.308493018,342119
20-04-1966,1.314354051,1.34365952,1.314354051,1.34365952,284566
21-04-1966,1.349521203,1.38322258,1.349521203,1.38322258,358106
22-04-1966,1.383221292,1.390547745,1.3568464,1.377360344,294159
25-04-1966,1.375894759,1.375894759,1.36270727,1.367102981,198237
26-04-1966,1.367104367,1.370034933,1.359778087,1.370034933,223816
27-04-1966,1.370034907,1.383222408,1.365639282,1.381757259,198237
28-04-1966,1.377361149,1.377361149,1.337798564,1.364173651,348514
29-04-1966,1.362707862,1.362707862,1.34365924,1.346589804,143882
02-05-1966,1.343660066,1.343660066,1.323146105,1.323146105,151875
03-05-1966,1.323145264,1.333402194,1.3202147,1.324610591,171060
04-05-1966,1.324611481,1.324611481,1.289444778,1.307028174,198237
05-05-1966,1.307027179,1.318749345,1.298235577,1.309957743,199836
06-05-1966,1.309957701,1.311423028,1.268929809,1.298235536,359705
09-05-1966,1.298235915,1.298235915,1.265999794,1.265999794,348514
10-05-1966,1.26746498,1.293840062,1.26746498,1.277722001,278172
11-05-1966,1.277722001,1.292374735,1.277722001,1.277722001,271777
12-05-1966,1.268930963,1.268930963,1.230833868,1.252812982,324534
13-05-1966,1.24108995,1.24108995,1.220575999,1.22497189,447633
16-05-1966,1.224971186,1.242554473,1.220575297,1.222040534,290961
17-05-1966,1.222041946,1.224972601,1.200062923,1.201528072,289363
18-05-1966,1.20152826,1.229368687,1.198597872,1.229368687,306948
19-05-1966,1.229368769,1.241090946,1.220576979,1.230834007,369297
20-05-1966,1.230833651,1.239625259,1.210319779,1.236694694,305349
23-05-1966,1.235228528,1.235228528,1.210318958,1.216180086,204632
24-05-1966,1.230833006,1.263069125,1.230833006,1.255742669,345317
25-05-1966,1.255743033,1.264534818,1.2454861,1.254277706,129494
26-05-1966,1.254277768,1.263069554,1.248416816,1.260138988,124698
27-05-1966,1.258672959,1.258672959,1.230832738,1.242554903,212626
31-05-1966,1.242556936,1.242556936,1.216181998,1.220577717,158270
01-06-1966,1.220576162,1.245485918,1.219110835,1.235228896,193441
02-06-1966,1.235228896,1.242555353,1.230833183,1.235228896,188645
03-06-1966,1.235229723,1.235229723,1.224972874,1.230834007,217422
06-06-1966,1.230833665,1.233764052,1.223507206,1.233764052,172658
07-06-1966,1.241430297,1.248802371,1.231109718,1.244379163,191843
08-06-1966,1.244379334,1.254700095,1.241430468,1.248802543,187046
09-06-1966,1.248802684,1.262072042,1.244379474,1.253225803,262185
10-06-1966,1.260597887,1.279764891,1.260597887,1.279764891,282968
13-06-1966,1.285661745,1.295982413,1.285661745,1.29450798,225415
14-06-1966,1.294508589,1.313675591,1.291559812,1.309252381,284566
15-06-1966,1.313675574,1.332842576,1.313675574,1.318098783,241402
16-06-1966,1.318098388,1.319572821,1.309251971,1.310726404,220619
17-06-1966,1.310726561,1.318098546,1.301880323,1.312200904,175856
20-06-1966,1.312200755,1.323995948,1.304828951,1.323995948,180652
21-06-1966,1.323996075,1.332842313,1.318098523,1.325470328,195040
22-06-1966,1.325470128,1.33726532,1.322521532,1.332842112,212626
23-06-1966,1.332841542,1.344636549,1.326943994,1.326943994,258987
24-06-1966,1.326944997,1.347586342,1.325470564,1.343163133,148678
27-06-1966,1.347585693,1.359380704,1.347585693,1.350534558,303751
28-06-1966,1.33874024,1.33874024,1.287136785,1.291559815,292560
29-06-1966,1.287136472,1.287136472,1.265020608,1.27091825,265382
30-06-1966,1.262072846,1.262072846,1.248803479,1.251752257,235007
01-07-1966,1.253225803,1.262072042,1.253225803,1.253225803,246198
05-07-1966,1.253225803,1.259123266,1.244379474,1.253225803,137487
06-07-1966,1.253225364,1.295982471,1.247327813,1.288610578,225415
07-07-1966,1.288610673,1.306303326,1.276815481,1.278289914,228612
08-07-1966,1.278290204,1.287136622,1.276815771,1.282713413,131092
11-07-1966,1.285662271,1.29450851,1.285662271,1.293034077,207829
12-07-1966,1.290085919,1.290085919,1.245854259,1.245854259,187046
13-07-1966,1.245854086,1.250277297,1.239956712,1.24732852,238205
14-07-1966,1.24732852,1.257649284,1.239956712,1.24732852,166264
15-07-1966,1.24732862,1.262072416,1.244379842,1.256175041,188645
18-07-1966,1.256173896,1.262071265,1.247327483,1.259122491,201435
19-07-1966,1.259123639,1.262072416,1.248803053,1.256175041,195040
20-07-1966,1.256173699,1.262071067,1.228160301,1.229634643,246198
21-07-1966,1.229635096,1.239955944,1.223737725,1.225211978,217422
22-07-1966,1.225212886,1.231110441,1.192776425,1.195725203,254191
25-07-1966,1.195724212,1.206045059,1.152967201,1.155915976,965608
26-07-1966,1.16181347,1.178031687,1.16181347,1.16771102,337323
27-07-1966,1.173608899,1.188352687,1.173608899,1.173608899,287764
28-07-1966,1.173608581,1.176557176,1.157390365,1.158864617,203033
29-07-1966,1.158864681,1.158864681,1.120530787,1.126428246,340521
01-08-1966,1.104312797,1.104312797,1.088094578,1.091043353,391679
02-08-1966,1.091044416,1.113160027,1.08514677,1.095467448,351711
03-08-1966,1.095465453,1.114632431,1.093991021,1.110209227,324534
04-08-1966,1.110211064,1.120531831,1.102839255,1.114634275,290961
05-08-1966,1.11758256,1.139698427,1.11758256,1.11758256,318139
08-08-1966,1.117581984,1.132325768,1.116107642,1.132325768,297356
09-08-1966,1.132326772,1.144121792,1.132326772,1.136749983,206231
10-08-1966,1.136750063,1.142647528,1.114634275,1.114634275,223816
11-08-1966,1.114634275,1.114634275,1.102839255,1.114634275,206231
12-08-1966,1.114633783,1.11758256,1.091043752,1.11758256,214224
15-08-1966,1.11758241,1.123480052,1.104313053,1.105787396,191843
16-08-1966,1.085146208,1.085146208,1.064504862,1.064504862,378889
17-08-1966,1.064505446,1.06597979,1.051235989,1.061556578,452429
18-08-1966,1.060081024,1.060081024,1.036491005,1.052709222,620291
19-08-1966,1.052709564,1.073350995,1.037965775,1.037965775,538758
22-08-1966,1.037966712,1.037966712,1.005530238,1.005530238,631482
23-08-1966,1.005529066,1.035016636,1.004054633,1.020272851,561139
24-08-1966,1.027645042,1.051235252,1.027645042,1.049760818,361303
25-08-1966,1.049760268,1.060080935,1.035016485,1.036490917,335724
26-08-1966,1.0364915,1.037965933,1.014375723,1.021747708,442837
29-08-1966,1.021747278,1.021747278,1.002580285,1.002580285,601107
30-08-1966,1.00258096,1.035017327,0.984888297,1.012901545,863292
31-08-1966,1.012900863,1.024695873,0.998157078,1.002580285,530764
01-09-1966,1.002580185,1.014375194,0.998156978,1.01142633,377290
02-09-1966,1.011425958,1.01290039,0.98931038,0.993733406,644271
06-09-1966,0.993733161,0.998156366,0.984886932,0.987835705,225415
07-09-1966,0.987836612,0.987836612,0.962772064,0.967195272,551547
08-09-1966,0.967194553,0.971617758,0.943604365,0.961296916,979996
09-09-1966,0.961298619,0.965721832,0.955401242,0.955401242,362902
12-09-1966,0.958347976,0.987835705,0.958347976,0.987835705,687436
13-09-1966,0.995563306,1.005964703,0.989619625,0.997049272,597909
14-09-1966,0.99853564,1.043112993,0.99853564,1.043112993,695429
15-09-1966,1.044598805,1.066887388,1.044598805,1.057971954,513179
16-09-1966,1.057972506,1.066887943,1.05202882,1.055000663,314942
19-09-1966,1.055000503,1.069859624,1.05202866,1.069859624,303751
20-09-1966,1.069857862,1.078773465,1.060942531,1.060942531,292560
21-09-1966,1.056485535,1.056485535,1.037168622,1.037168622,404468
22-09-1966,1.037169051,1.052028165,1.019338005,1.044598699,343718
23-09-1966,1.046084095,1.056485396,1.046084095,1.049055934,239803
26-09-1966,1.046084696,1.046084696,1.023795843,1.023795843,329330
27-09-1966,1.028253875,1.047570801,1.028253875,1.043112993,378889
28-09-1966,1.04311337,1.04311337,0.995564067,1.005965471,813732
29-09-1966,1.0059648,1.008936641,0.991105596,1.002992868,375692
30-09-1966,1.002992613,1.017851813,0.988133503,1.010422349,383685
03-10-1966,1.010422908,1.019338252,0.992591858,0.992591858,310145
04-10-1966,0.992592173,1.013395071,0.983676554,1.013395071,522771
05-10-1966,1.013393993,1.028253099,1.007450223,1.007450223,254191
06-10-1966,1.007450675,1.019337947,1.002992868,1.002992868,306948
07-10-1966,1.010422228,1.02973914,1.010422228,1.014879942,410863
10-10-1966,1.01487996,1.037168622,0.995563047,1.037168622,374093
11-10-1966,1.040140607,1.065401294,1.040140607,1.041626573,422054
12-10-1966,1.041626987,1.063915752,1.032711372,1.062429786,375692
13-10-1966,1.062429766,1.072831165,1.04757065,1.053514242,407665
14-10-1966,1.053513617,1.060943261,1.032710741,1.034196615,250994
17-10-1966,1.046084775,1.062429766,1.046084775,1.053514242,385284
18-10-1966,1.063915338,1.098091364,1.063915338,1.098091364,330928
19-10-1966,1.101063367,1.120380287,1.101063367,1.105521083,714614
20-10-1966,1.105520828,1.109978634,1.096605489,1.098091364,292560
21-10-1966,1.098091617,1.109978889,1.095119776,1.105521083,321336
24-10-1966,1.105520843,1.129295565,1.105520843,1.120380044,367698
25-10-1966,1.114436938,1.114436938,1.104035447,1.111465096,311744
26-10-1966,1.115922303,1.138210876,1.115922303,1.130781412,255790
27-10-1966,1.13078259,1.144155838,1.13078259,1.139698029,319738
28-10-1966,1.139697464,1.147127114,1.124838347,1.129296064,290961
31-10-1966,1.129295319,1.133752942,1.121865674,1.133752942,207829
01-11-1966,1.133753021,1.147126436,1.133753021,1.147126436,250994
02-11-1966,1.154556513,1.170901595,1.154556513,1.154556513,334126
03-11-1966,1.154555271,1.163470876,1.141182045,1.151583433,270178
04-11-1966,1.151584456,1.159014103,1.132267717,1.153070331,318139
07-11-1966,1.153069519,1.154555483,1.135238577,1.138210416,222218
09-11-1966,1.138210821,1.145640466,1.129295393,1.141182661,329330
10-11-1966,1.144154596,1.156041865,1.144154596,1.147126436,252593
11-11-1966,1.14712624,1.167928934,1.14712624,1.167928934,393277
14-11-1966,1.167929249,1.169415124,1.148612516,1.15604198,225415
15-11-1966,1.156042096,1.163471742,1.141182894,1.160499811,246198
16-11-1966,1.160499978,1.164957784,1.153070331,1.153070331,268580
17-11-1966,1.153070474,1.161986088,1.144155132,1.157528281,204632
18-11-1966,1.157528259,1.163472032,1.157528259,1.159014225,319738
21-11-1966,1.154556477,1.154556477,1.135239554,1.148612976,460422
22-11-1966,1.148612917,1.159014225,1.136725371,1.159014225,306948
23-11-1966,1.159014103,1.163471909,1.148612796,1.153070331,362902
25-11-1966,1.153070049,1.16198566,1.148612516,1.15604198,366100
28-11-1966,1.157527594,1.185759932,1.157527594,1.181302309,255790
29-11-1966,1.18130272,1.184274379,1.161985802,1.164957643,250994
30-11-1966,1.164957643,1.170901233,1.150098531,1.164957643,270178
01-12-1966,1.16495774,1.179816943,1.156042218,1.166443706,274974
02-12-1966,1.166443695,1.173873161,1.160499923,1.169415355,246198
05-12-1966,1.169415867,1.187246919,1.167929991,1.187246919,318139
06-12-1966,1.195023502,1.198014809,1.181562662,1.181562662,406067
07-12-1966,1.181562537,1.187545243,1.172588706,1.172588706,335724
08-12-1966,1.174085112,1.184554558,1.174085112,1.178571939,230211
09-12-1966,1.178571448,1.181562756,1.166606307,1.166606307,290961
12-12-1966,1.169597399,1.184553845,1.169597399,1.172588706,252593
13-12-1966,1.172588512,1.180066643,1.160623193,1.160623193,270178
14-12-1966,1.160622723,1.165109728,1.154640294,1.159127116,203033
15-12-1966,1.159128378,1.162119687,1.126224069,1.130711079,334126
16-12-1966,1.126224179,1.126224179,1.112763332,1.118746042,366100
19-12-1966,1.091824256,1.091824256,1.058919944,1.0753721,776962
20-12-1966,1.064902893,1.064902893,1.045459422,1.061911583,527567
21-12-1966,1.058919768,1.058919768,1.045458924,1.057424068,390080
22-12-1966,1.057423985,1.063406693,1.040971833,1.05144155,765772
23-12-1966,1.051442216,1.051442216,1.029007433,1.033494353,481205
27-12-1966,1.033494208,1.036485609,1.008068118,1.024520278,936831
28-12-1966,1.024519248,1.043962698,1.020032424,1.031997561,529166
29-12-1966,1.031998171,1.057424068,1.030502471,1.057424068,370896
30-12-1966,1.057423611,1.070884632,1.054432486,1.058919311,243001
03-01-1967,1.064902902,1.093320212,1.064902902,1.064902902,462021
04-01-1967,1.064901036,1.070883737,1.058918426,1.067892432,305349
05-01-1967,1.067893724,1.075371859,1.060415407,1.066398025,268580
06-01-1967,1.06639778,1.069389088,1.046954324,1.052937031,410863
09-01-1967,1.049945313,1.049945313,1.026014856,1.031997561,847305
10-01-1967,1.03199751,1.036484516,1.012554061,1.026014805,455626
11-01-1967,1.026014856,1.045458306,1.012554111,1.031997561,495593
12-01-1967,1.03199783,1.064902034,1.030502131,1.036484838,474810
13-01-1967,1.036484665,1.045458405,1.026014953,1.040971398,318139
16-01-1967,1.042468555,1.057425021,1.042468555,1.045459867,486001
17-01-1967,1.045459422,1.061911583,1.042468112,1.061911583,362902
18-01-1967,1.061911583,1.067894295,1.054433444,1.061911583,625087
19-01-1967,1.061910876,1.069389193,1.058919568,1.060415268,386882
20-01-1967,1.060415973,1.066398594,1.054433444,1.061911583,482804
23-01-1967,1.061911583,1.076868043,1.057424572,1.061911583,418856
24-01-1967,1.060415476,1.060415476,1.042467623,1.046954632,458823
25-01-1967,1.051441434,1.067893584,1.051441434,1.060415268,537159
26-01-1967,1.060415973,1.094815905,1.057424572,1.061911583,460422
27-01-1967,1.061911583,1.066398594,1.055929145,1.061911583,279770
30-01-1967,1.061911244,1.063406944,1.054433107,1.054433107,482804
31-01-1967,1.054432859,1.060415385,1.05144155,1.05144155,450830
01-02-1967,1.051441331,1.081354228,1.051441331,1.052937031,474810
02-02-1967,1.052935998,1.069388039,1.052935998,1.067892432,327731
03-02-1967,1.069388842,1.076866973,1.069388842,1.073875666,500389
06-02-1967,1.0738764,1.079859109,1.069389572,1.0753721,431646
07-02-1967,1.07537163,1.076867238,1.067893496,1.069389105,238205
08-02-1967,1.069389333,1.081354477,1.066398025,1.066398025,406067
09-02-1967,1.066397556,1.070884563,1.040971398,1.040971398,468416
10-02-1967,1.040971915,1.060415468,1.03648518,1.057424068,556343
13-02-1967,1.057423543,1.058919242,1.040971398,1.040971398,262185
14-02-1967,1.040971418,1.049945431,1.037980293,1.042467117,669850
15-02-1967,1.042467117,1.051441131,1.03947581,1.042467117,511580
16-02-1967,1.0424673,1.043962999,1.023023844,1.023023844,605903
17-02-1967,1.023024219,1.027511228,1.014050383,1.015546083,628284
20-02-1967,1.011059127,1.011059127,0.993111363,0.994606972,868088
21-02-1967,0.994607022,0.996102722,0.987128885,0.991615713,521172
23-02-1967,0.991615247,1.023023844,0.991615247,1.023023844,605903
24-02-1967,1.023024367,1.039476523,1.01853754,1.029007077,415659
27-02-1967,1.029007059,1.045459123,1.014050512,1.027511358,470014
28-02-1967,1.027510555,1.0409713,1.018536725,1.031997561,396475
01-03-1967,1.031998049,1.040971792,1.018537206,1.034989357,577126
02-03-1967,1.034989615,1.055928779,1.031998306,1.04994607,551547
03-03-1967,1.049945632,1.055928339,1.037980491,1.052937031,398073
06-03-1967,1.052937211,1.06938927,1.043963194,1.043963194,441238
07-03-1967,1.051798701,1.059333147,1.036729994,1.051798701,330928
08-03-1967,1.06084105,1.075909772,1.06084105,1.069882154,335724
09-03-1967,1.069881114,1.089470506,1.060840018,1.089470506,876081
10-03-1967,1.089470028,1.113580095,1.087963195,1.090976954,880877
13-03-1967,1.090977432,1.100018619,1.086456746,1.089470506,425251
14-03-1967,1.089470627,1.098511815,1.072894993,1.098511815,343718
15-03-1967,1.101526279,1.118101924,1.101526279,1.113581419,460422
16-03-1967,1.113580444,1.136183501,1.11207361,1.134676576,577126
17-03-1967,1.134676482,1.134676482,1.112073518,1.121114612,297356
20-03-1967,1.11508778,1.11508778,1.098511959,1.110567093,556343
21-03-1967,1.110566635,1.110566635,1.074401616,1.075908542,332527
22-03-1967,1.075909141,1.078922902,1.066867767,1.072895288,495593
23-03-1967,1.071388273,1.071388273,1.051798876,1.060840249,589916
27-03-1967,1.056319058,1.056319058,1.042757188,1.047277689,420455
28-03-1967,1.047278819,1.053306343,1.035223862,1.045772076,768969
29-03-1967,1.042758084,1.042758084,1.027689369,1.032209873,492396
30-03-1967,1.032209693,1.03673038,1.026182263,1.029196024,438041
31-03-1967,1.02768997,1.02768997,1.018648588,1.023169279,805739
